,registration_date,years_of_study,family_size,loan_amount,total_career_years,birth_date,contract_type,is_male,province,zip_code,user_id,age,group,history_type,monthly_expense
9798,2012-06-01,,0.0,165192,,1987-01-01,C,1.0,I,143001,799641,25.0,C,C,18000.0
9799,2012-06-01,25.0,0.0,180219,25.0,2056-01-01,A,1.0,I,143122,800351,56.0,B,C,35000.0
9800,2012-06-01,,0.0,128100,,1988-01-15,E,1.0,I,143301,800958,24.0,A,C,13500.0
9801,2012-07-01,,2.0,158487,,1987-01-01,E,1.0,I,143001,802268,25.0,B,A,20000.0
9802,2012-07-01,12.0,3.0,152187,12.0,1974-01-01,A,1.0,I,143301,802817,38.0,B,A,13500.0
9803,2012-08-01,,0.0,182427,,1972-01-01,C,1.0,I,143001,803169,40.0,B,C,20000.0
9804,2012-08-01,,0.0,142734,,1980-01-01,C,1.0,I,143001,803202,32.0,B,C,15000.0
9805,2012-08-01,,2.0,151545,,1980-01-01,C,1.0,I,143001,803234,32.0,B,C,15000.0
9806,2012-08-01,2.0,0.0,173016,2.0,2051-01-01,E,1.0,I,143001,803240,61.0,B,C,11000.0
9807,2012-08-01,5.0,0.0,152187,5.0,1976-01-01,E,0.0,I,143001,803254,36.0,C,A,17000.0
9808,2012-08-01,,0.0,142734,,1985-07-01,D,1.0,I,143001,803267,27.0,A,A,15000.0
9809,2012-08-01,1.0,0.0,161817,1.0,1988-01-01,B,1.0,I,143001,803271,24.0,A,A,10000.0
9810,2012-08-01,,0.0,158625,,1983-03-20,E,1.0,I,143001,803272,29.0,A,C,15000.0
9811,2012-09-01,30.0,0.0,173529,30.0,2056-01-20,A,1.0,I,143122,806886,56.0,B,C,50000.0
9812,2012-11-01,,0.0,151545,,2065-01-01,E,1.0,I,143001,808111,47.0,B,C,20000.0
9813,2012-11-01,,0.0,155382,,1966-12-10,E,1.0,I,143001,808133,45.0,B,C,15000.0
9814,2012-11-01,5.0,0.0,155382,5.0,1984-07-20,B,1.0,I,143001,808148,27.0,B,A,14000.0
9815,2012-11-01,2.0,0.0,122697,2.0,1985-01-01,E,1.0,I,143005,808357,27.0,A,C,9000.0
9816,2012-11-01,,0.0,158625,,1979-10-28,E,1.0,I,143001,808667,32.0,B,C,15000.0
9817,2012-12-01,2.0,2.0,151713,2.0,1985-01-01,B,1.0,I,143005,809250,27.0,A,D,14000.0
9818,2012-01-13,,0.0,165399,,1990-01-01,E,1.0,I,162407,810352,22.0,A,C,10000.0
9819,2012-01-13,,0.0,129096,,1991-01-01,E,1.0,I,143302,810365,21.0,A,C,15000.0
9820,2012-01-15,,2.0,159135,,1982-07-10,E,1.0,I,143303,812261,30.0,B,A,14500.0
9821,2012-01-15,,3.0,145236,,2063-01-01,E,1.0,I,143301,812436,49.0,B,C,14700.0
9822,2012-01-15,,2.0,161817,,1968-01-01,E,1.0,I,143001,813160,44.0,B,A,20000.0
9823,2012-01-15,,0.0,153996,,1986-01-01,E,1.0,I,143001,813232,26.0,B,A,12000.0
9824,2012-01-15,,2.0,118374,,1976-01-01,E,1.0,I,143001,813872,36.0,B,C,20000.0
9825,2012-01-15,,0.0,129096,,1985-08-12,C,1.0,I,143001,814151,26.0,A,C,20000.0
9826,2012-01-15,26.0,0.0,152187,26.0,2063-01-01,A,1.0,I,143001,814169,49.0,A,C,21000.0
9827,2012-01-18,,3.0,136359,,1978-01-01,E,1.0,I,143301,815430,34.0,B,C,14000.0
9828,2012-01-19,,0.0,130890,,1969-11-10,C,1.0,I,143001,817161,42.0,B,A,15000.0
9829,2012-01-19,5.0,0.0,146610,5.0,1980-01-26,A,1.0,I,143001,817165,32.0,B,A,25000.0
9830,2012-01-19,1.0,0.0,155382,1.0,1987-11-29,D,1.0,I,143202,817169,24.0,A,C,12000.0
9831,2012-01-19,,0.0,142734,,1966-02-01,E,1.0,I,143001,817219,46.0,B,C,20000.0
9832,2012-01-19,,0.0,155382,,1987-02-05,E,1.0,I,143001,817220,25.0,A,C,15000.0
9833,2012-01-19,,0.0,165399,,1974-09-25,E,1.0,I,143502,817251,37.0,B,C,15000.0
9834,2012-01-19,,0.0,143730,,1990-01-01,E,1.0,I,143402,817252,22.0,A,C,15000.0
9835,2012-01-20,,3.0,155382,,1984-01-01,E,1.0,I,143001,819203,28.0,B,C,20000.0
9836,2012-01-20,,0.0,152187,,1980-01-01,C,1.0,I,143001,819262,31.0,B,C,20000.0
9837,2012-01-20,,0.0,165399,,1984-12-15,C,1.0,I,143001,819317,27.0,A,A,15000.0
9838,2012-01-20,,0.0,153996,,1992-01-01,E,1.0,I,143001,819356,20.0,A,C,20000.0
9839,2012-01-20,,3.0,151545,,1967-01-01,E,1.0,I,143001,819546,45.0,B,C,20000.0
9840,2012-01-20,,3.0,142734,,1968-01-01,E,1.0,I,143001,819566,44.0,B,C,20000.0
9841,2012-01-21,,0.0,152187,,1991-01-01,E,1.0,I,143502,820834,21.0,A,C,15000.0
9842,2012-01-21,5.0,0.0,142734,5.0,1979-12-21,A,1.0,I,143001,821131,32.0,B,C,20024.0
9843,2012-01-22,,0.0,142734,,1987-03-03,C,1.0,I,143001,822474,25.0,A,A,15000.0
9844,2012-01-22,,0.0,153996,,1972-06-30,C,1.0,I,143122,823043,40.0,B,A,20000.0
9845,2012-01-23,,0.0,122697,,1987-01-01,E,1.0,I,143001,825989,25.0,B,C,20000.0
9846,2012-01-23,2.0,0.0,129096,2.0,1987-06-08,B,1.0,I,143001,825991,25.0,A,A,15000.0
9847,2012-01-25,,0.0,129096,,1989-03-12,E,1.0,I,143001,826811,23.0,A,C,15000.0
9848,2012-01-25,,1.0,129096,,2053-01-01,E,1.0,I,143001,826857,59.0,B,C,20000.0
9849,2012-01-25,,0.0,165192,,1991-04-27,E,1.0,I,143001,827314,21.0,A,A,18000.0
9850,2012-01-25,,0.0,147807,,1987-01-01,E,1.0,I,143302,827530,25.0,A,C,14200.0
9851,2012-01-25,,2.0,153861,,1982-02-03,E,1.0,I,143302,827695,30.0,B,C,14500.0
9852,2012-01-27,,0.0,129030,,1992-07-19,C,1.0,I,143001,828324,20.0,A,A,15000.0
9853,2012-01-27,,0.0,130890,,1971-01-01,C,1.0,I,143001,828905,41.0,B,C,20000.0
9854,2012-01-27,,0.0,163872,,1970-01-01,C,1.0,I,143122,828914,42.0,A,C,20000.0
9855,2012-01-27,2.0,0.0,118374,2.0,1991-01-01,D,1.0,I,143001,829086,21.0,A,C,7000.0
9856,2012-01-27,2.0,3.0,165399,2.0,1968-01-01,A,1.0,I,143001,829150,44.0,B,C,16000.0
9857,2012-01-27,,0.0,129096,,1989-01-01,E,1.0,I,143003,829152,23.0,A,C,20000.0
9858,2012-01-27,,0.0,155382,,1987-01-01,E,1.0,I,143001,829170,25.0,A,C,9000.0
9859,2012-01-27,,0.0,165399,,1985-01-01,E,1.0,I,143202,829393,27.0,B,C,15000.0
9860,2012-01-27,3.0,0.0,165399,3.0,1990-08-15,E,1.0,I,143001,829423,21.0,A,C,8000.0
9861,2012-01-28,11.0,4.0,164745,11.0,1971-01-01,A,1.0,I,143301,829718,41.0,B,C,15666.0
9862,2012-01-28,,4.0,145236,,1991-01-01,E,1.0,I,143301,829720,21.0,B,C,14700.0
9863,2012-01-28,,0.0,153996,,2064-01-01,E,0.0,I,143001,831335,48.0,B,C,15000.0
9864,2012-01-29,12.0,0.0,173529,12.0,1973-06-10,A,1.0,I,143001,831972,39.0,B,C,27480.0
9865,2012-01-29,,0.0,142734,,2053-01-01,C,1.0,I,162407,832155,59.0,B,C,20000.0
9866,2012-01-30,,0.0,142734,,1991-01-01,C,1.0,I,143123,834512,21.0,A,C,15000.0
9867,2012-01-30,3.0,0.0,151545,3.0,1985-01-01,B,1.0,I,143001,835370,27.0,A,A,12000.0
9868,2012-01-30,3.0,0.0,151545,3.0,1975-01-01,A,0.0,I,162407,835484,37.0,B,C,10000.0
9869,2012-01-30,8.0,0.0,151713,0.0,2051-01-01,A,1.0,I,143001,836532,61.0,C,C,7665.0
9870,2012-01-30,,0.0,155382,,1966-01-01,E,1.0,I,143001,836541,46.0,B,C,15000.0
9871,2012-01-30,,0.0,143730,,1982-06-10,E,1.0,I,143001,836559,30.0,A,A,30000.0
9872,2012-01-30,,3.0,141888,,1979-01-01,E,1.0,I,143302,836985,33.0,B,C,14000.0
9873,2012-01-30,,3.0,151545,,2063-01-01,E,1.0,I,143003,840418,49.0,B,C,20000.0
9874,2012-01-30,,0.0,143730,,1988-01-01,E,1.0,I,143402,840503,24.0,A,C,15000.0
9875,2012-01-30,,0.0,153996,,1977-01-01,E,1.0,I,143504,840536,35.0,B,C,15000.0
9876,2012-01-30,,0.0,130890,,1989-01-01,E,1.0,I,143122,840778,23.0,A,C,20000.0
9877,2012-01-30,1.0,0.0,118338,1.0,1991-08-02,A,1.0,I,143302,840877,20.0,B,A,10000.0
9878,2012-02-02,,0.0,161817,,1988-01-22,E,1.0,I,143001,841364,24.0,A,C,16000.0
9879,2012-03-02,,3.0,152784,,1969-01-01,E,1.0,I,143301,842508,43.0,B,C,14300.0
9880,2012-03-02,,4.0,143115,,1971-01-01,E,1.0,I,143303,842542,41.0,B,C,14000.0
9881,2012-04-02,24.0,0.0,182199,24.0,1966-01-01,A,1.0,I,143001,843246,46.0,B,A,23000.0
9882,2012-04-02,,0.0,158625,,1976-01-01,E,1.0,I,143001,843300,36.0,B,C,20000.0
9883,2012-05-02,16.0,0.0,161817,16.0,1972-01-01,A,1.0,I,143001,845417,40.0,B,C,27000.0
9884,2012-05-02,16.0,0.0,130890,16.0,1971-01-01,B,1.0,I,143003,845505,41.0,B,A,12000.0
9885,2012-05-02,7.0,0.0,135321,7.0,1973-01-01,B,1.0,I,143001,845965,39.0,B,A,12000.0
9886,2012-05-02,,0.0,153996,,2064-01-01,C,1.0,I,143001,845966,48.0,B,A,15000.0
9887,2012-05-02,,0.0,130890,,1981-09-02,C,1.0,I,143503,845995,30.0,B,C,15000.0
9888,2012-05-02,20.0,0.0,143730,20.0,2061-10-10,A,1.0,I,143005,846007,50.0,B,A,28000.0
9889,2012-05-02,1.0,0.0,151545,1.0,1969-08-01,B,1.0,I,143001,846010,42.0,C,C,12000.0
9890,2012-05-02,6.0,0.0,155244,6.0,1984-07-01,E,1.0,I,143001,846018,27.0,B,C,12000.0
9891,2012-05-02,18.0,0.0,158445,18.0,2060-01-12,A,1.0,I,143001,846032,52.0,B,D,41200.0
9892,2012-05-02,,2.0,155382,,2055-01-01,E,1.0,I,143003,846033,57.0,B,A,15000.0
9893,2012-08-02,,0.0,153861,,2063-01-01,E,1.0,I,143302,847201,49.0,B,C,15000.0
9894,2012-08-02,,0.0,151545,,1986-01-01,C,1.0,I,143001,847278,26.0,A,C,20000.0
9895,2012-08-02,5.0,0.0,129096,5.0,1980-08-15,E,1.0,I,143001,847364,31.0,A,C,12000.0
9896,2012-08-02,3.0,2.0,155382,3.0,1988-01-01,D,1.0,I,143003,847375,24.0,B,C,7000.0
9897,2012-09-02,2.0,0.0,129096,2.0,1984-01-01,B,1.0,I,143001,848483,28.0,B,A,15000.0
9898,2012-09-02,,0.0,151545,,1978-01-01,C,1.0,I,143006,848484,34.0,B,A,18000.0
9899,2012-09-02,,0.0,142734,,1969-07-25,C,1.0,I,143123,848677,43.0,B,A,15000.0
9900,2012-10-02,10.0,0.0,165399,10.0,1969-02-20,A,1.0,I,143001,850353,42.0,B,C,15527.0
9901,2012-10-02,25.0,0.0,122697,25.0,2065-06-16,A,1.0,I,162407,850402,47.0,B,C,22000.0
9902,2012-10-02,8.0,0.0,152187,8.0,1981-01-01,A,0.0,I,143001,850526,31.0,B,C,15000.0
9903,2012-10-02,,0.0,131439,,2062-01-01,C,1.0,I,143001,850527,50.0,B,A,18000.0
9904,2012-10-02,,0.0,153996,,1992-01-01,C,1.0,I,143201,850567,20.0,A,A,18000.0
9905,2012-11-02,,0.0,142734,,1985-01-01,C,1.0,I,143001,851501,27.0,A,A,15000.0
9906,2012-12-02,,0.0,151545,,1969-10-12,E,1.0,I,143001,852771,42.0,B,C,15000.0
9907,2012-12-02,6.0,2.0,129096,6.0,1968-05-15,B,1.0,I,143006,852791,44.0,B,C,14000.0
9908,2012-12-02,,0.0,143730,,1986-01-01,E,1.0,I,143001,852820,26.0,A,A,25000.0
9909,2012-12-02,10.0,0.0,165399,10.0,1972-01-01,E,1.0,I,143003,852843,40.0,B,C,12000.0
9910,2012-12-02,,0.0,155382,,1991-05-03,E,1.0,I,143001,852860,21.0,A,D,1.0
9911,2012-12-02,25.0,0.0,152187,25.0,1970-01-01,A,1.0,I,143123,853128,42.0,B,C,22276.0
9912,2012-12-02,,0.0,129096,,1990-07-01,C,1.0,I,143001,853925,22.0,A,A,25000.0
9913,2012-12-02,3.0,0.0,155382,3.0,1988-01-01,E,1.0,I,143001,853992,24.0,A,A,15000.0
9914,2012-12-02,2.0,0.0,151545,2.0,1990-01-01,E,1.0,I,143001,854013,22.0,A,C,8000.0
9915,2012-12-02,,0.0,143730,,1986-01-01,E,0.0,I,142606,854041,26.0,A,C,20000.0
9916,2012-02-13,20.0,2.0,129096,20.0,2057-01-01,A,1.0,I,143001,854954,55.0,B,C,8899.0
9917,2012-02-13,,0.0,118374,,1972-12-01,E,1.0,I,143001,855298,39.0,B,A,20000.0
9918,2012-02-15,,0.0,165399,,1983-01-01,E,1.0,I,143504,856827,29.0,B,C,15000.0
9919,2012-02-16,,0.0,113838,,1986-01-01,C,1.0,I,143122,857692,26.0,A,C,15000.0
9920,2012-02-16,,0.0,160557,,2064-04-05,C,1.0,I,143202,857714,48.0,B,C,20000.0
9921,2012-02-17,,0.0,139773,,1990-01-01,E,0.0,I,143301,858314,22.0,A,C,14200.0
9922,2012-02-17,,0.0,133068,,1987-01-01,E,1.0,I,143301,858334,25.0,A,C,14200.0
9923,2012-02-17,,0.0,108726,,1977-11-26,C,1.0,I,143122,859305,34.0,B,C,15000.0
9924,2012-02-17,,0.0,165399,,1976-01-01,C,1.0,I,143001,859361,36.0,B,C,20000.0
9925,2012-02-17,,0.0,155382,,2062-01-01,E,0.0,I,143001,859771,50.0,B,C,20000.0
9926,2012-02-19,,2.0,153996,,1988-12-18,E,1.0,I,143001,860559,23.0,B,C,20000.0
9927,2012-02-19,,0.0,144069,,1972-01-01,C,1.0,I,143001,860987,40.0,B,C,20000.0
9928,2012-02-19,2.0,0.0,165399,2.0,2054-06-11,E,1.0,I,143001,861126,58.0,B,C,16245.0
9929,2012-02-19,,2.0,165399,,1985-01-01,E,1.0,I,143001,861370,27.0,B,A,20000.0
9930,2012-02-19,,1.0,153996,,1988-04-01,E,1.0,I,162406,862969,24.0,B,A,25000.0
9931,2012-02-19,,0.0,143730,,1974-01-01,E,0.0,I,143005,863673,38.0,B,C,15000.0
9932,2012-02-19,,0.0,155382,,1970-07-01,C,1.0,I,143122,864318,42.0,B,A,18000.0
9933,2012-02-23,,0.0,143730,,1973-01-01,E,1.0,I,162407,866714,39.0,B,C,12000.0
9934,2012-02-23,,0.0,151545,,1976-01-01,E,1.0,I,143002,867018,36.0,B,C,20000.0
9935,2012-02-23,1.0,0.0,153996,1.0,1980-01-01,E,1.0,I,143502,867061,32.0,B,C,11000.0
9936,2012-02-23,2.0,0.0,152187,2.0,1986-05-12,B,1.0,I,143003,867118,26.0,A,D,15000.0
9937,2012-02-24,,3.0,140208,,2050-01-01,E,1.0,I,143303,867671,62.0,B,C,14200.0
9938,2012-02-24,,4.0,141888,,2056-01-01,E,1.0,I,143301,867688,56.0,B,C,14500.0
9939,2012-02-24,,0.0,130890,,1972-01-01,C,1.0,I,143005,867883,40.0,B,C,15000.0
9940,2012-02-24,,0.0,142734,,1984-01-01,C,1.0,I,143005,867889,28.0,B,C,15000.0
9941,2012-02-24,,0.0,151545,,1976-01-01,C,0.0,I,143006,867982,36.0,B,C,15000.0
9942,2012-02-24,,1.0,114024,,1988-01-01,E,1.0,I,143504,867996,24.0,B,C,20000.0
9943,2012-02-24,,2.0,126702,,1989-01-01,E,1.0,I,124181,868056,23.0,B,C,14200.0
9944,2012-02-24,8.0,0.0,122697,8.0,1977-01-01,B,1.0,I,143503,868084,35.0,B,A,12000.0
9945,2012-02-24,,0.0,143730,,1967-01-01,C,1.0,I,162407,868114,45.0,B,C,15000.0
9946,2012-02-24,3.0,2.0,141147,3.0,1984-07-15,D,1.0,I,143201,868128,28.0,B,C,7000.0
9947,2012-02-24,2.0,0.0,153996,2.0,1991-12-19,B,1.0,I,143005,868150,20.0,A,C,12000.0
9948,2012-02-24,10.0,0.0,151545,10.0,1982-09-11,A,1.0,I,143122,868160,29.0,B,C,15854.0
9949,2012-02-24,,0.0,165399,,1986-01-01,C,1.0,I,162407,868186,26.0,A,A,15000.0
9950,2012-02-24,,0.0,118374,,1992-01-01,E,1.0,I,143202,868292,20.0,A,C,15000.0
9951,2012-02-24,,0.0,143730,,1984-01-01,C,1.0,I,143001,868665,28.0,A,A,18000.0
9952,2012-02-25,,4.0,143115,,1966-01-01,E,1.0,I,143301,869057,46.0,B,C,14200.0
9953,2012-02-25,,0.0,151545,,1987-01-01,E,1.0,I,143502,869463,25.0,B,C,15000.0
9954,2012-02-25,,0.0,155382,,1981-01-01,C,0.0,I,143001,869504,31.0,B,C,15000.0
9955,2012-02-25,,0.0,155382,,1987-01-01,E,1.0,I,162407,869710,25.0,A,C,12000.0
9956,2012-02-26,,2.0,143730,,1988-01-01,E,1.0,I,143202,871989,24.0,B,C,20000.0
9957,2012-02-26,20.0,0.0,165399,20.0,2065-01-01,A,1.0,I,143001,871992,47.0,B,C,24000.0
9958,2012-02-27,,0.0,143730,,1971-01-01,E,1.0,I,143005,873186,41.0,B,C,20000.0
9959,2012-02-27,,0.0,141147,,1988-10-06,E,1.0,I,143502,873628,23.0,A,C,15000.0
9960,2012-02-27,,0.0,158625,,1985-04-15,E,1.0,I,143001,873728,27.0,B,C,15000.0
9961,2012-02-27,8.0,2.0,130890,0.0,1966-01-01,D,1.0,I,143003,874058,46.0,B,C,8000.0
9962,2012-02-27,,0.0,130890,,1972-01-01,C,1.0,I,143001,874216,40.0,B,A,15000.0
9963,2012-02-27,,0.0,143730,,1984-01-01,C,1.0,I,143202,874238,28.0,B,C,15000.0
9964,2012-02-27,,1.0,143730,,1988-01-01,E,1.0,I,143202,874324,24.0,B,C,20000.0
9965,2012-02-27,,5.0,158415,,1966-01-01,E,1.0,I,143302,874381,46.0,B,C,14300.0
9966,2012-02-27,,0.0,146532,,1990-04-19,E,1.0,I,143402,874383,22.0,B,C,14000.0
9967,2012-02-29,,0.0,143730,,1971-08-27,C,1.0,I,143005,874651,40.0,B,C,12000.0
9968,2012-02-29,,0.0,146532,,1968-01-01,E,1.0,I,143301,877770,44.0,B,C,14700.0
9969,2012-02-29,,4.0,146532,,1971-02-22,E,1.0,I,143301,878486,41.0,B,C,14600.0
9970,2012-02-29,,4.0,159135,,2063-01-01,E,0.0,I,143505,878537,49.0,B,C,14700.0
9971,2012-02-29,,0.0,158445,,1986-01-01,C,1.0,I,143202,878662,26.0,A,A,18000.0
9972,2012-02-29,,1.0,153996,,1988-01-01,E,1.0,I,143201,879290,24.0,B,C,20000.0
9973,2012-02-29,2.0,0.0,142734,2.0,1981-01-01,E,1.0,I,143001,879486,31.0,B,C,10000.0
9974,2012-02-29,4.0,0.0,151545,4.0,1967-01-01,A,1.0,I,143005,880773,45.0,B,C,16950.0
9975,2012-02-29,,2.0,99009,,1967-01-01,E,1.0,I,143201,880803,45.0,B,C,20000.0
9976,2012-02-29,2.0,0.0,130890,2.0,1987-03-06,E,1.0,I,143001,880933,25.0,A,A,8500.0
9977,2012-02-29,,0.0,151545,,1982-01-01,C,1.0,I,143001,881062,30.0,B,A,18000.0
9978,2012-04-03,,0.0,143730,,1975-01-01,C,1.0,I,143201,882919,37.0,B,A,15000.0
9979,2012-04-03,,2.0,155382,,1971-07-01,E,1.0,I,143201,882925,41.0,B,C,20000.0
9980,2012-04-03,,0.0,165192,,1975-01-01,C,1.0,I,143201,882927,37.0,B,C,18000.0
9981,2012-04-03,12.0,0.0,155382,12.0,1979-01-01,E,1.0,I,143001,882935,33.0,A,A,12000.0
9982,2012-04-03,,0.0,161817,,1968-01-01,C,1.0,I,143001,882936,44.0,B,A,18000.0
9983,2012-04-03,,0.0,158625,,1976-03-12,E,0.0,I,143001,883204,36.0,B,C,25000.0
9984,2012-04-03,,0.0,158889,,1974-01-01,C,0.0,I,143003,883251,38.0,B,A,20000.0
9985,2012-04-03,,4.0,146532,,2065-01-01,E,1.0,I,143301,883285,47.0,B,C,14700.0
9986,2012-05-03,,0.0,155382,,1990-01-01,C,1.0,I,162406,884367,22.0,A,C,12000.0
9987,2012-05-03,,0.0,129096,,1971-01-01,E,1.0,I,143502,884788,41.0,B,C,15000.0
9988,2012-07-03,,4.0,145236,,1979-07-01,E,1.0,I,143301,885547,33.0,B,C,18200.0
9989,2012-09-03,1.0,0.0,155382,1.0,1985-01-01,B,1.0,I,143001,887695,27.0,A,C,10000.0
9990,2012-09-03,,0.0,142734,,1984-01-01,E,1.0,I,143002,887712,28.0,B,C,15000.0
9991,2012-09-03,,0.0,135321,,1991-11-11,E,1.0,I,143002,887814,20.0,A,C,20000.0
9992,2012-09-03,,0.0,174891,,1985-01-01,E,1.0,I,143001,888114,27.0,A,C,15000.0
9993,2012-10-03,,1.0,151545,,1983-01-01,E,1.0,I,143202,888472,29.0,B,C,20000.0
9994,2012-10-03,2.0,0.0,152187,2.0,1988-03-19,A,1.0,I,143001,888789,24.0,B,A,16000.0
9995,2012-10-03,12.0,0.0,151545,12.0,1972-01-01,B,1.0,I,143001,889599,40.0,B,D,15000.0
9996,2012-10-03,,0.0,155382,,1974-01-01,C,1.0,I,162407,889685,38.0,B,C,15000.0
9997,2012-11-03,,2.0,155382,,1983-07-30,E,1.0,I,143503,891073,29.0,B,A,20000.0
9998,2012-11-03,,0.0,163872,,1988-04-20,E,1.0,I,143001,891169,24.0,A,C,15000.0
9999,2012-11-03,,0.0,151545,,1979-01-01,C,1.0,I,143003,891210,33.0,A,A,15000.0
10000,2012-11-03,,0.0,153996,,1992-10-25,E,1.0,I,142606,891222,19.0,A,C,20000.0
10001,2012-11-03,7.0,0.0,143730,7.0,1982-06-20,B,1.0,I,143001,891658,30.0,B,A,15000.0
10002,2012-11-03,,0.0,158625,,1982-01-01,C,1.0,I,143001,893315,30.0,B,A,15000.0
10003,2012-11-03,,2.0,165399,,1974-01-01,E,1.0,I,143003,893364,38.0,B,A,25000.0
10004,2012-11-03,,0.0,151545,,1980-07-08,E,1.0,I,143003,893434,32.0,B,A,30000.0
10005,2012-11-03,30.0,0.0,155244,30.0,1970-06-03,E,1.0,I,143001,893534,42.0,B,C,12000.0
10006,2012-11-03,,0.0,165399,,1981-02-04,C,1.0,I,143006,893560,31.0,B,A,16000.0
10007,2012-11-03,7.0,0.0,182427,7.0,1987-02-02,A,1.0,I,143001,893562,25.0,B,D,34000.0
10008,2012-12-03,,2.0,153996,,1986-01-01,E,1.0,I,143202,893706,26.0,B,C,20000.0
10009,2012-03-14,,0.0,128235,,1993-01-01,E,1.0,I,143001,895060,19.0,A,C,15000.0
10010,2012-03-14,,0.0,141888,,1989-01-01,E,1.0,I,143301,895361,23.0,A,C,15200.0
10011,2012-03-15,,0.0,130890,,1971-11-07,E,1.0,I,143001,896439,40.0,B,C,12000.0
10012,2012-03-15,,0.0,151545,,1968-02-11,C,1.0,I,143503,896532,44.0,B,C,15000.0
10013,2012-03-15,,0.0,113838,,1979-01-01,C,1.0,I,143003,896566,33.0,B,C,15000.0
10014,2012-03-15,,0.0,155382,,1987-07-07,E,0.0,I,143001,896833,25.0,B,A,20000.0
10015,2012-03-15,,2.0,130890,,1986-06-10,E,0.0,I,143201,896838,26.0,B,C,10000.0
10016,2012-03-15,,0.0,153996,,1976-07-05,C,1.0,I,143503,897857,36.0,B,C,18000.0
10017,2012-03-15,,0.0,128235,,1985-01-01,E,1.0,I,143001,897909,27.0,B,C,15000.0
10018,2012-03-17,,0.0,151545,,1992-06-16,E,0.0,I,143122,899671,20.0,A,C,20000.0
10019,2012-03-18,,0.0,151545,,1988-02-20,C,1.0,I,143401,901507,24.0,A,A,16000.0
10020,2012-03-18,,3.0,143115,,1982-01-01,E,1.0,I,143302,902647,30.0,B,C,14300.0
10021,2012-03-18,,0.0,149358,,1986-01-01,E,0.0,I,143301,902842,26.0,A,A,16500.0
10022,2012-03-18,,4.0,161817,,1966-07-15,E,1.0,I,143001,903372,46.0,B,A,25000.0
10023,2012-03-19,3.0,0.0,158625,3.0,2060-11-01,A,1.0,I,143001,904531,51.0,B,A,19286.0
10024,2012-03-19,,0.0,152187,,1992-01-01,E,1.0,I,143502,904809,20.0,A,C,12000.0
10025,2012-03-22,,0.0,129096,,1990-01-01,C,1.0,I,143401,906488,22.0,B,A,12000.0
10026,2012-03-22,,0.0,123183,,1986-01-01,C,1.0,I,143201,906493,26.0,A,C,15000.0
10027,2012-03-22,,3.0,145236,,1982-01-01,E,1.0,I,143302,906759,30.0,B,C,14600.0
10028,2012-03-22,,0.0,143730,,1978-01-01,C,1.0,I,162407,907046,34.0,B,C,20000.0
10029,2012-03-22,4.0,1.0,130890,4.0,2064-01-01,D,0.0,I,143003,907874,48.0,B,C,8000.0
10030,2012-03-22,,0.0,129030,,1974-01-01,C,1.0,I,143503,907916,38.0,B,A,15000.0
10031,2012-03-23,,0.0,153861,,1991-01-01,E,1.0,I,143303,908143,21.0,A,C,15100.0
10032,2012-03-23,,0.0,130890,,1979-01-01,C,1.0,I,143203,909105,33.0,B,C,15000.0
10033,2012-03-23,,0.0,153996,,1986-01-01,E,1.0,I,143502,909107,26.0,B,C,15000.0
10034,2012-03-23,17.0,0.0,118374,17.0,1976-02-20,A,1.0,I,143001,909115,36.0,B,C,18115.0
10035,2012-03-26,20.0,3.0,217275,20.0,2054-01-01,A,1.0,I,143003,912147,58.0,B,A,33552.0
10036,2012-03-28,,0.0,143115,,1991-01-01,E,1.0,I,143303,914482,21.0,A,C,14700.0
10037,2012-03-29,6.0,0.0,167931,6.0,1970-01-01,A,1.0,I,143123,915227,42.0,B,C,15330.0
10038,2012-03-29,15.0,0.0,155382,15.0,1966-01-01,B,1.0,I,143001,915660,46.0,B,C,10000.0
10039,2012-03-29,,0.0,155382,,1982-01-01,C,1.0,I,143005,916096,30.0,B,C,14000.0
10040,2012-03-29,,2.0,153996,,1968-11-01,E,1.0,I,143003,916129,43.0,B,A,20000.0
10041,2012-03-30,,0.0,153996,,1982-01-01,E,1.0,I,143001,917759,30.0,C,C,15000.0
10042,2012-03-30,,0.0,158625,,1975-01-01,E,1.0,I,143001,917937,37.0,A,C,15000.0
10043,2012-03-30,,3.0,130890,,1988-01-01,E,1.0,I,143003,918654,24.0,B,A,20000.0
10044,2012-03-30,,2.0,143115,,1986-01-01,E,1.0,I,143001,918899,26.0,B,C,14800.0
10045,2012-03-31,,0.0,165399,,1983-01-01,E,1.0,I,143002,919854,29.0,A,C,15000.0
10046,2012-03-31,2.0,0.0,155382,2.0,1987-05-03,B,1.0,I,143001,919882,25.0,A,C,10000.0
10047,2012-03-31,,0.0,155382,,1977-01-01,E,1.0,I,143202,919893,35.0,B,C,15000.0
10048,2012-03-31,,0.0,135321,,1989-01-02,E,1.0,I,143302,920015,23.0,A,C,15000.0
10049,2012-03-31,24.0,0.0,165192,24.0,2065-03-26,A,1.0,I,143001,920048,47.0,B,C,24474.0
10050,2012-03-31,,2.0,142734,,1978-01-01,E,1.0,I,143202,923399,34.0,B,C,20000.0
10051,2012-03-31,,2.0,134574,,1980-01-01,E,1.0,I,143201,923612,32.0,B,C,20000.0
